"","user_id","status_id","created_at","screen_name","text","source","lon","lat","Full Address","statename"
"2868","1000877509708210177","1103799643819798529",2019-03-07 23:28:37,"Qtastic3","@breemiixo @cnni The army made me take a flu shot every year. I got bronchitis and or pneumonia from it because of the mercury and formaldehyde. I asked the Army doctors why I had to get sick for 2-3 weeks, when the flu lasts only 2 days and I haven't had the flu in decades.","Twitter Web Client",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"2869","1932445350","1103927158253076482",2019-03-08 07:55:19,"edipfeiffer","In case you missed it, check out ""Flu Remedies and Prophylaxis"" https://t.co/IkTnlca0dC #Flu #ImmuneSystem #Herb https://t.co/mrYzx4Rrt8","Missinglettr",-122.272747,37.8715926,"University Ave. at Martin Luther King Jr. Way, Berkeley, CA 94704, USA","California"
"2870","72251202","1104144613307285510",2019-03-08 22:19:24,"JAL5150","Great. I just got over the flu 2+weeks ago and now I feel sick again...","Twitter for Android",-81.6943605,41.49932,"2 W Roadway, Cleveland, OH 44113, USA","Ohio"
"2871","743141296626335745","1104144469916610560",2019-03-08 22:18:50,"K_NoiseWaterMD","@RMFifthCircuit @VoxPrudentia Just remember - Jordan dropped 38 with the flu.  This is your Jordan moment. https://t.co/csTpHUZ8uU","Twitter Web Client",-84.2700179,37.8393332,"148 Lost Fork Rd, Richmond, KY 40475, USA","Kentucky"
"2873","14076171","1104109905496158216",2019-03-08 20:01:29,"vindicator","Flu may have peaked, but experts eye jump in nastier strain https://t.co/spKlWpBBCD","Twibble.io",-80.6495194,41.0997803,"3545 Market St, Youngstown, OH 44503, USA","Ohio"
"2874","14076171","1104144125316739072",2019-03-08 22:17:28,"vindicator","Flu may have peaked, but experts eye jump in nastier strain https://t.co/8HYkhvNIHa","Twibble.io",-80.6495194,41.0997803,"3545 Market St, Youngstown, OH 44503, USA","Ohio"
"2875","281551999","1104144054630125568",2019-03-08 22:17:11,"Kimbagirl4u","https://t.co/Yk16jwMEWz","Twitter for Android",-71.3824374,42.4072107,"Aeropuerto Mas Cerca A Lowell massachusrtts, Sudbury, MA 01776, USA","Massachusetts"
"2876","330170627","1104143999751708672",2019-03-08 22:16:58,"NJooce","fuck the flu and the clique it claims","Twitter for iPhone",-121.4943996,38.5815719,"907 9th St, Sacramento, CA 95814, USA","California"
"2877","3129047153","1104143846584340482",2019-03-08 22:16:21,"KaitlynGibson00","@MadisonRizado I have the bird flu and it’s for the birds","Twitter for iPhone",-84.2700179,37.8393332,"148 Lost Fork Rd, Richmond, KY 40475, USA","Kentucky"
"2879","329654495","1104143803726946305",2019-03-08 22:16:11,"Villimanillie4","having the flu sucks 😷","Twitter for iPhone",-97.6222665,30.4548451,"806 Black Locust Drive East, Pflugerville, TX 78660, USA","Texas"
"2880","19801249","1104093667269128192",2019-03-08 18:56:58,"MylesPH","@SerenaWinters @NBCSPhilly Is it me, or does this team suffer from an unusually high frequency of flu problems?","Twitter for iPad",-118.2436849,34.0522342,"106 W 1st St, Los Angeles, CA 90012, USA","California"
"2881","19801249","1104143774098251776",2019-03-08 22:16:04,"MylesPH","@MikeMiss975 BREAKING NEWS - Jimmy Butler a reported scratch from tonight’s game against Houston, Sixers say he has the knee flu #unconfirmed #verylikely","Twitter for iPhone",-118.2436849,34.0522342,"106 W 1st St, Los Angeles, CA 90012, USA","California"
"2882","587369016","1104143754754121728",2019-03-08 22:15:59,"backtoschoolart","CDC estimates flu caused as many as 26.3 million flu illnesses, 347,000 hospitalizations and 31,200 deaths so far this season.","Facebook",-86.2483921,43.2341813,"179-225 M-46, Muskegon, MI 49440, USA","Michigan"
"2883","17875234","1104143718104399872",2019-03-08 22:15:51,"catburrismiller","I went 20+ years without getting the flu, and now I’ve had it twice in 3 years. Just when I thought I would make it through the season unscathed by illness. This better be my sick quota for 2019.","Twitter for iPhone",-80.8431267,35.2270869,"106 S Tryon St, Charlotte, NC 28280, USA","North Carolina"
"2884","720352551657279489","1104143516890914816",2019-03-08 22:15:03,"myinsplus","The flu is different from a cold. Find out the differences in symptoms, who is at risk, and warning signs in children and adults. Stay healthy this season! https://t.co/LnJ5KaXS7L","Hearsay Social",-82.033752,39.0275781,"100 E 2nd St, Pomeroy, OH 45769, USA","Ohio"
"2885","720352551657279489","1104090798851796993",2019-03-08 18:45:34,"myinsplus","The flu is different from a cold. Find out the differences in symptoms, who is at risk, and warning signs in children and adults. Stay healthy this season! https://t.co/LnJ5KaGhgd https://t.co/LnJ5KaGhgd","Facebook",-82.033752,39.0275781,"100 E 2nd St, Pomeroy, OH 45769, USA","Ohio"
"2886","1604921797","1104143492958302209",2019-03-08 22:14:57,"rn_stephany","Flu season may not have peaked, and there's another wave of severe infections underway, CDC says - CNN https://t.co/pLQau49jLd","Twitter for iPhone",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"2888","1375375435","1104143340549877765",2019-03-08 22:14:21,"kinsmiller","Nobody likes you when you’re 23. Not even the flu","Twitter for iPhone",-96.3344068,30.627977,"501 Texas Ave, College Station, TX 77840, USA","Texas"
"2889","90463380","1104143220835930112",2019-03-08 22:13:52,"LisaAnnONeal","Hi everybody I have to let you guys know I have been so very sick since Sunday I'm doing much much much better... I've never been this bad my entire life what I want to say is if anybody has the flu please do... https://t.co/skmFrLfxn3","Facebook",-118.2436849,34.0522342,"106 W 1st St, Los Angeles, CA 90012, USA","California"
"2890","286698929","1104142972818518016",2019-03-08 22:12:53,"Sp1TehKey","Can't go home for spring break cause my entire family has the flu lol","Twitter for Android",-85.3424533,38.0317304,"125 Jefferson St, Taylorsville, KY 40071, USA","Kentucky"
"2891","1105527008","1104142913808883717",2019-03-08 22:12:39,"tjlegendre_","love starting spring break with the ~flu~ ✨","Twitter for iPhone",-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA","Texas"
"2892","2505963085","1104142852072849415",2019-03-08 22:12:24,"aubrey_reisch","I haven't had the flu in like 10 years and now out of nowhere... bam, I got the flu","Twitter for Android",-97.330053,37.6871761,"128 N Santa Fe St, Wichita, KS 67202, USA","Kansas"
"2893","1102717036193443840","1104142783101562880",2019-03-08 22:12:08,"Saraaa_0618","This cold &amp; flu bullshit is not the business 🙄😓🤧","Twitter for iPhone",-111.8910474,40.7607793,"395 Main St, Salt Lake City, UT 84111, USA","Utah"
"2894","24567511","1104142778509025280",2019-03-08 22:12:07,"Annie_Shearer","True love is when you have someone who refuses to leave your side, when you have the flu. #SilverLabrador https://t.co/27nIjOYb5x","Twitter for iPhone",-85.7584557,38.2526647,"409 S 5th St, Louisville, KY 40202, USA","Kentucky"
"2895","723537360873508864","1104142755708624896",2019-03-08 22:12:01,"Bhart_vw","https://t.co/1BhzO4QK4o Flu season has peaked, but nasty strain is on rise: report  Fox News CDC officials are warning that flu season is declining, but a stronger strain of the virus is on the rise.View full coverage on Google… https://t.co/xdCMPYUQcR -https://t.co/tOEjic9fYA","dlvr.it",-82.4571776,27.950575,"601 N Florida Ave, Tampa, FL 33602, USA","Florida"
"2896","336750515","1104142724826128384",2019-03-08 22:11:54,"Mcgilliganmd","I’ve seen 3 cases of flu this week. We have tamiflu for $35 at the office right now. https://t.co/mNbTceVy9U","Twitter for iPhone",-84.5120196,39.1031182,"609 Walnut St, Cincinnati, OH 45202, USA","Ohio"
"2898","2156493532","1104142593762447362",2019-03-08 22:11:22,"LouieGarced","Got the flu for the first time smh 🤒 shits no joke","Twitter for iPhone",-75.1652215,39.9525839,"1500 PA-3, Philadelphia, PA 19102, USA","Pennsylvania"
"2899","706956008921407488","1104142540708683776",2019-03-08 22:11:10,"Shasha44373856","The Govt. Is FUNDING Bird Flu Research That Could Kill Us All https://t.co/HpL81mchvu","Twitter for iPhone",-79.0192997,35.7595731,"New Hope, NC, USA","North Carolina"
"2900","3183239821","1104142539899236353",2019-03-08 22:11:10,"chaceRider","@boxofdoom *long distance hugs, which are superior hugs right now because they can't give you my flu(?)*","Twitter for Android",-85.6023643,44.3148443,"Boon Township, MI, USA","Michigan"
"2901","778995558643998720","1104142392658137088",2019-03-08 22:10:35,"UTrickAssBitch","False alarm it’s not the flu it’s only strep throat","Twitter for iPhone",-90.0715323,29.9510658,"337 Carondelet St, New Orleans, LA 70130, USA","Louisiana"
"2902","778995558643998720","1103829755114196993",2019-03-08 01:28:16,"UTrickAssBitch","How a bitch get the flu twice in a year? Somebody take care of me please.","Twitter for iPhone",-90.0715323,29.9510658,"337 Carondelet St, New Orleans, LA 70130, USA","Louisiana"
"2904","1350877831","1104142236546158592",2019-03-08 22:09:57,"GMHB_","US Government lifts ban to allow 'dangerous' bird flu experiments https://t.co/BkOvkbbOpq via @MailOnline","Twitter Web Client",-75.3704579,40.6259316,"833 Linden St, Bethlehem, PA 18018, USA","Pennsylvania"
"2905","596891069","1104142216061218817",2019-03-08 22:09:52,"jazzy_delta","Flu death toll climbs to 119 in NC, claims life of first child 4 or younger
https://t.co/DyKiCZgQ8J","Twitter for Android",-82.5514869,35.5950581,"2 S Pack Square, Asheville, NC 28801, USA","North Carolina"
"2906","99548426","1104142212680609792",2019-03-08 22:09:52,"akuzma14","@cheywilk17 I need some but I got the flu 😩","Twitter for iPhone",-83.1779746,41.1144992,"51 E Market St, Tiffin, OH 44883, USA","Ohio"
"2907","279764229","1104108881142145024",2019-03-08 19:57:25,"Nevada","Flu-linked deaths rise to 17. https://t.co/VW9HKnjOIb","Nevada News",-116.419389,38.8026097,"Nye County, NV, USA","Nevada"
"2908","279764229","1104084985189851136",2019-03-08 18:22:28,"Nevada","There's a second wave of severe flu infections happening, CDC says. https://t.co/l2fuz24lDs","Nevada News",-116.419389,38.8026097,"Nye County, NV, USA","Nevada"
"2909","279764229","1104142090676649984",2019-03-08 22:09:23,"Nevada","Flu season has peaked, but nasty strain is on rise: report. https://t.co/SVVS5QhY31","Nevada News",-116.419389,38.8026097,"Nye County, NV, USA","Nevada"
"2912","20844476","1104141943414624256",2019-03-08 22:08:47,"SRQTechExec","Hospitals Are Using Smart Speakers in Patients' Rooms https://t.co/2cfMiZiAoy","Twitter for iPad",-82.5306527,27.3364347,"2005 Main St, Sarasota, FL 34237, USA","Florida"
"2913","187815646","1104141899177361409",2019-03-08 22:08:37,"meganrenee652","I have been in an RA flare the last 4 days. Oh how I wish ppl actually understood this illness. They think its a little joint pain. lol. It's fevers, fatigue, loss of appetite, flu like symptoms and excruciating pains. I think my Enbrel and methotrexate needs changed.","Twitter Web Client",-72.8587095,43.0086903,"24 10 Point Rd, Wardsboro, VT 05355, USA","Vermont"
"2914","32889299","1104141829581299713",2019-03-08 22:08:20,"lahomar","There's a second wave of severe flu infections happening, CDC says @CNN https://t.co/WIy14aeP2h  #GetVaccinated #FluShot","Twitter Web Client",-93.2650108,44.977753,"Municipal Building, 350 S 5th St, Minneapolis, MN 55415, USA","Minnesota"
"2915","2329396765","1104138330369736704",2019-03-08 21:54:26,"dukebob888","US government approves experiment to create a type of bird flu that could kill millions of people ! Whoever approved this should be In JAIL for LIFE. The “Scientists” involved should be barred from Labs FOR LIFE. https://t.co/n6VmYL1gai","Twitter for iPhone",-80.1917902,25.7616798,"1213 Brickell Ave, Miami, FL 33131, USA","Florida"
"2916","2329396765","1104141616703401984",2019-03-08 22:07:30,"dukebob888","Governed by the INSANE allowing the IRRESPONSIBLE to RULE.  Despite a letter signed by hundreds of scientists , Ron Fouchier and Yoshihiro Kawaoka  retain $600,000 towards their project spreading bird flu between mammals which could kill millions of people.","Twitter for iPhone",-80.1917902,25.7616798,"1213 Brickell Ave, Miami, FL 33131, USA","Florida"
"2917","1898895018","1104141473812021248",2019-03-08 22:06:55,"ethnic_diva","PSA..if you are sick please stay at home (unless you are going to the hospital). Even if it is just a ""small cold"" or flu..stay at home. Don't make others sick. Not everyone has a strong immune system.  Please and thank you.","Twitter for Android",-72.9026064,41.3838782,"2372 Whitney Ave, Hamden, CT 06518, USA","Connecticut"
"2918","14662569","1103820406920757249",2019-03-08 00:51:07,"WMUR9","'They know their daddy is really sick': Woman says husband is on life support due to the flu https://t.co/LbOhB7JhGy https://t.co/hKjwqzI3Nr","trueAnthem",-71.5723953,43.1938516,"38 Dunbarton Rd, Concord, NH 03301, USA","New Hampshire"
"2919","14662569","1103899953041047552",2019-03-08 06:07:12,"WMUR9","'They know their daddy is really sick': Woman says husband is on life support due to the flu https://t.co/pZ5byCwgcA https://t.co/1ZM0z6ox68","trueAnthem",-71.5723953,43.1938516,"38 Dunbarton Rd, Concord, NH 03301, USA","New Hampshire"
"2920","14662569","1104049792639008768",2019-03-08 16:02:37,"WMUR9","Health officials report 21 flu-related deaths in NH this season https://t.co/qD95lBUEJM https://t.co/VYS6t655hx","trueAnthem",-71.5723953,43.1938516,"38 Dunbarton Rd, Concord, NH 03301, USA","New Hampshire"
"2921","14662569","1104141470909513734",2019-03-08 22:06:55,"WMUR9","Health officials report 21 flu-related deaths in NH this season https://t.co/dnOuurT2f3 https://t.co/A4qPKdLiqg","trueAnthem",-71.5723953,43.1938516,"38 Dunbarton Rd, Concord, NH 03301, USA","New Hampshire"
"2922","473073077","1104141318631112704",2019-03-08 22:06:18,"ToggleArtist","Govt. Is FUNDING Bird Flu Research That Could Kill Us All https://t.co/3IX5OGGPOb https://t.co/U3QPi1Zr1i","Buffer",-97.2691817,32.7995738,"2936 Markum Dr, Haltom City, TX 76117, USA","Texas"
"2923","2432725555","1104141228646383616",2019-03-08 22:05:57,"ashlee_marieS","My uncle has the flu and I had asked if he tried to eat anything recently...

His response: 
“I got up and drank a beer because I thought it would help me sleep”","Twitter for iPhone",-116.7812225,47.6734632,"401 Sherman Ave, Coeur d'Alene, ID 83814, USA","Idaho"
"2925","23802600","1104141014913175557",2019-03-08 22:05:06,"joycekrawiec","Death toll from flu climbs to 98, including first young victim (https://t.co/KxGhoneuno)","Dynamic Tweets",-79.790748,36.050092,"1451 S Elm-Eugene St, Greensboro, NC 27406, USA","North Carolina"
"2926","31467856","1104140729507610626",2019-03-08 22:03:58,"Cynfullll","wonder how many vaccines given ? - ""26.3 million flu illnesses"" - Flu season may not have peaked, and there’s another wave of severe infections underway, CDC says | https://t.co/S8q0ksRaph https://t.co/RrRx0nThi4","Twitter Web Client",-89.3985283,40.6331249,"Deer Creek, IL 61733, USA","Illinois"
"2927","2174424199","1104140716026998784",2019-03-08 22:03:55,"AlgorithmDancer","@delbigtree @katiewr31413491 @ChildrensHD does anyone know who profits by selling the Hg that eli lilly converts to thimerasol that injected into multi-dose flu shot recipients? Arent they saving toxic waste dump costs by including it in shots? @AgeofAutism @GenRescue","Twitter for iPhone",-120.5542012,43.8041334,"34400 Central Oregon Hwy, Brothers, OR 97712, USA","Oregon"
"2928","497257728","1104140507624689668",2019-03-08 22:03:05,"PupPrinceMai","I'm watching a show about rescuing animals &amp; all I gotta say is,

Animal hoarders are disgusting human beings who should be punished for putting animals in neglectful &amp; abusive situations.

One home was full of cats with cat flu, half of them are dead.

Just, fuck you.","Twitter Web Client",-75.5668166,39.6620397,"531 Delaware St, New Castle, DE 19720, USA","Delaware"
"2929","2309579718","1104140409637359617",2019-03-08 22:02:42,"AU_Tyler41","I swear the flu is the worst. One second you feel back to 100% and then you're feeling bad again. Never ending cycle","Twitter for Android",-86.902298,32.3182314,"320 Co Rd 43, Tyler, AL 36785, USA","Alabama"
"2930","2309579718","1104051700418138114",2019-03-08 16:10:12,"AU_Tyler41","Sitting on my third consecutive day at home recovering from the flu. Feel quite a bit better but honestly have no idea how some people sit at home all day all week. Would drive me completely insane. So boring","Twitter for Android",-86.902298,32.3182314,"320 Co Rd 43, Tyler, AL 36785, USA","Alabama"
"2931","2332250778","1104140321909288960",2019-03-08 22:02:21,"FamilyHealthAL","There's a second wave of severe flu infections happening, CDC says https://t.co/JOIUXp0IhA","Facebook",-88.2461183,30.6082227,"9658 Gold Mine Rd N, Mobile, AL 36619, USA","Alabama"
"2932","1069044332332703744","1104140267152564224",2019-03-08 22:02:08,"kaaayleennaaaa_","A flu flamming nigga, I ain't never been a scammer🤪 https://t.co/I6yhePXiAr","Twitter Web App",-118.2399583,34.073851,"1000 Vin Scully Ave, Los Angeles, CA 90012, USA","California"
"2934","262749118","1104140038588248065",2019-03-08 22:01:13,"iownjd","@Jeannine_C_ Brutal, thank you and likewise! As soon as symptoms appeared, I tried to get ahead of it so it doesn’t get severe, later turn into something worse, but it severely accelerated quickly. Last year it went from a cold to the flu to acute bronchitis, hopefully it goes no further now.","Twitter for iPhone",-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA","Ohio"
